student,type,id,cml_max_r,base_relative_max,group,type_label
ctrlC_ref,ctrlC_ref,gsm8k-48,-0.804961939828827,0.286390428252282,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-49,-0.7668004176531092,0.1241335784411659,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-5,-0.5227727528861468,-0.00808885881644894,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-50,-0.7128131627795521,0.0238077286538233,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-51,-1.0601722181339623,-0.2892521811409263,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-52,-0.5920840391232385,0.140313909864218,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-53,-0.49752576676196164,-0.07917236678523143,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-54,-0.7492396687562168,0.5353654154643237,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-55,-0.8049252361442393,0.36630618141825,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-56,-1.0778937614878072,0.3896676560380907,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-57,-0.5449165226887217,0.2236322451533609,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-58,-0.6261569742904747,-0.05719445614240648,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-59,-0.6773782485794742,0.18727506832858887,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-6,-0.42620508269836177,0.37737451279578194,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-60,-0.9767719614383044,0.21849132679766536,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-61,-0.7994189289222411,0.2689999288215079,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-62,-0.40454298460083177,0.1588601924792179,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-63,-0.6789589578438575,-0.0024904316669487336,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-64,-0.49323280334987324,0.10294418771806613,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-65,-0.6694442638911902,-0.0477530669353059,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-66,-0.6193152220018305,-0.05121826796569873,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-67,-0.4754907267943864,0.01366771859504301,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-68,-0.7375285993433096,-0.0723013773975717,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-69,-0.5900629311576748,0.31051388493883036,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-7,-0.5988132214640298,-0.11570445905260918,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-70,-0.6317059392636439,-0.007793549288786172,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-71,-0.8972954752033093,0.22050282107612396,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-72,-0.5692423427090227,0.4401629811046037,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-73,-0.5710825336520203,-0.0870164490441937,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-74,-0.3173179963018527,0.10577406619479723,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-75,-0.6343742044642149,0.3085229955063792,human-reference null,Human-ref control
