student,type,id,value,group,label
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-68,0.10833351259061544,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-69,0.0916285491396649,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-7,-0.006126933557476538,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-70,0.029734277626009553,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-71,0.07549104296546733,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-72,-0.01140614126024056,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-73,-0.02307978262029295,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-74,0.06227920650528895,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-75,0.022467648416943736,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-76,0.17008465601993017,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-77,0.034764901847243984,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-78,0.026752556045195303,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-79,-0.040907988440614274,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-8,0.023720942826805924,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-80,0.04670220181710533,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-81,0.00903732563237264,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-82,0.0685110947768488,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-83,0.050205389282697965,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-84,3.4807465192637776e-4,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-85,0.06999255302899074,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-86,0.003668977524321715,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-87,-0.026282094291900177,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-88,-0.008106097472870222,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-89,0.019389722280043042,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-9,0.05377553507958488,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-90,0.012389627161834449,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-91,-0.011143266501546623,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-92,0.06528672186091888,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-93,0.17818031937064194,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-94,0.04128487387955461,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-95,0.007634036846970518,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-96,-0.027305801600859464,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-97,0.08898815147709638,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-98,-0.01728108840655257,distilled,Qwen14B student
ctrlInst_qwen_s2,ctrlInst_qwen,gsm8k-99,0.01862509295980283,distilled,Qwen14B student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-0,0.008710210820258635,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-1,0.1624535061846752,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-10,-0.09736277763608453,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-100,-0.026337141433541905,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-101,0.035416034537161745,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-102,0.17840915852650607,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-103,-0.008500796611468409,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-104,0.0017464186880033206,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-105,-0.1425735978476647,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-106,-0.04519372820092987,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-107,0.07737880398924049,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-108,0.07915861365493054,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-109,0.04938038719561308,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-11,-0.03443685551928022,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-110,0.2313207563944661,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-111,-0.16460474998879615,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-112,-0.09464060196816998,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-113,-0.05509990068504794,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-114,-0.0663992721232261,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-115,0.020052258274007695,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-116,0.2810446645289505,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-117,0.08508400576366437,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-118,-0.01113172533113227,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-119,-0.3480521922765111,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-12,0.12619477294624104,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-120,0.13300604020903078,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-121,-0.04392861506678733,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-122,0.17411367482710727,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-123,0.06393640186122862,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-124,-0.06774445830546227,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-125,-0.05368284557427311,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-126,-0.10091182132706844,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-127,-0.049086107061274864,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-128,-0.006388122042224997,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-129,0.11171404311591898,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-13,-0.024585279400741233,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-130,-0.06080001332299073,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-131,-0.0406181992134107,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-132,-0.14342732692085317,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-133,0.02342333739291841,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-134,0.014888389951404013,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-135,-0.06152669604847605,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-136,-0.06151265277804102,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-137,-0.09115451216317788,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-138,-0.10331308675039705,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-139,0.056759813831089634,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-14,-0.06197605570391204,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-140,-0.05812972623065707,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-141,0.04654080083529366,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-142,0.04516977767957897,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-143,-0.02455662490136734,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-144,-0.0842662205054685,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-145,-0.024151463380860272,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-146,-0.005316975558883608,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-147,0.20039367822568474,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-148,-0.12402504866621511,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-149,0.1489170556187227,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-15,0.04437882636995477,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-150,-0.03783654040338974,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-151,-0.12252205403827482,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-152,-0.01689565955199218,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-153,-0.08821646582432549,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-154,-0.1676033101708121,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-155,-0.10770746760637825,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-156,-0.08931367138432128,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-157,-0.17965296806819378,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-158,-0.04875963031791197,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-159,0.2378626135357973,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-16,-0.023639729228313144,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-160,-0.033205747466571955,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-161,-0.0863960822002936,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-162,0.0626389690163881,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-163,0.24941575632058643,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-164,0.45065267655574714,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-165,0.031035335753779758,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-166,-1.362313327211706e-4,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-167,0.021805365954785494,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-168,0.06029418873309622,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-169,0.10982348255336241,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-17,0.017149781804219333,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-170,-0.20562930853105113,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-171,0.0592968330389729,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-172,0.03743617635766244,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-173,-0.02677474906729893,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-174,0.140837681518714,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-175,-0.2477480001748238,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-176,-0.0414750245250084,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-177,-0.12495387710580838,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-178,-0.06189927591263855,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-179,-0.04285716778809753,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-18,0.013609759847842184,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-180,0.0033247837659142743,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-181,0.26378023248585003,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-182,0.15223060331451876,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-183,-0.026994333092476924,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-184,-0.006946299351010654,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-185,0.11019315093802245,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-186,0.2136322837512878,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-187,-0.12052738271118146,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-188,-0.08227308954380391,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-189,-0.04769406353026623,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-19,-0.0404038201775373,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-190,0.034672196268589195,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-191,-0.14816797628010991,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-192,0.03049715176458173,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-193,0.0581356642376048,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-194,-0.11924796588332032,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-195,-0.05657440051870083,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-196,0.07869032029188444,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-197,0.023599348754498983,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-198,-0.06968666927630265,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-199,0.1420930643738422,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-2,-0.10925481653625924,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-20,-0.20726292440579608,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-21,0.19622244066765787,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-22,-0.07541182079172759,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-23,0.009144953383376564,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-24,0.027782329836579522,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-25,-0.09386520408031673,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-26,-0.014361013017656687,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-27,-0.00936532006746249,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-28,-0.07711418174632473,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-29,0.014161641665702607,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-3,0.045153989885529155,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-30,0.09367759732945313,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-31,-0.044752454152747395,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-32,-0.03754182515016835,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-33,0.03309991952073432,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-34,0.03106993196991148,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-35,0.017524359945523815,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-36,-0.025783902367431943,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-37,0.36352927404679325,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-38,0.11819183796086496,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-39,-0.14522308295523986,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-4,0.1891373254967711,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-40,0.11453891873194028,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-41,-0.10687154570502799,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-42,0.17497558494262455,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-43,0.1877458704168955,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-44,-0.07644992049912697,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-45,0.0541587657869137,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-46,-0.06867638718928065,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-47,-0.009544495783934404,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-48,-0.014020408736578671,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-49,-0.02347724332519402,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-5,-0.027000609724795677,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-50,0.029281470142698718,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-51,0.17017418983026106,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-52,-0.1352792959320565,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-53,-0.07146195402700822,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-54,-0.19776186383530486,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-55,-0.0139648107967279,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-56,-0.08715907679353785,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-57,-0.0893005239888636,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-58,0.20660932438539859,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-59,-0.006330861652297071,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-6,-5.585122301535184e-4,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-60,-0.031849539870857035,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-61,-0.019849955430642552,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-62,0.2766746876103132,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-63,-0.008634892002808592,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-64,0.0857098539320747,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-65,0.19583328862529253,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-66,-0.0564927598595138,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-67,0.01977794271417216,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-68,-0.0048701146473805745,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-69,0.09310425650302168,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-7,0.07656599609203052,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-70,-0.03861911527840922,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-71,0.05439129034015233,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-72,0.09259072242516891,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-73,-0.020297269949986096,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-74,0.07663871836041597,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-75,-0.04685927389032318,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-76,-0.01128467691244095,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-77,0.021222621077304216,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-78,-0.05414754774198993,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-79,-0.15805024983042454,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-8,0.14009821466364902,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-80,0.02381930321519521,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-81,-0.024724956350346383,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-82,-0.08947512718611217,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-83,0.2773528391918746,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-84,0.03699208220448433,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-85,0.017358310296918256,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-86,0.27915115397849616,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-87,-0.04814458203270744,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-88,-0.046208952981544926,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-89,0.10543565420726714,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-9,0.030014979511235718,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-90,0.089676018260127,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-91,0.048030542700335466,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-92,0.1615382771459718,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-93,0.15514829509089378,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-94,0.09181059562618951,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-95,0.004324006837171934,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-96,0.11783216159757448,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-97,-0.27117741008710683,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-98,-0.015008963154797827,distilled,R1-Llama student
ctrlLlama_r1,ctrlLlama_r1,gsm8k-99,-0.06273425812921019,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-0,-0.05398152636025566,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-1,-0.034446822896411655,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-10,-0.1862943962271072,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-100,-0.030544945703524395,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-101,-0.019990363742466655,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-102,0.34432504581571666,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-103,0.14915351946968491,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-104,0.022026712351451316,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-105,-0.20864401068921423,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-106,0.06248912950638408,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-107,0.2274202736399326,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-108,0.018676588179404596,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-109,-0.017649602760068994,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-11,-0.03546631033751693,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-110,-0.055989138073475525,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-111,0.19795583395172858,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-112,-0.26802939613406845,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-113,-0.18810505815196743,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-114,-0.009272558604900505,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-115,-0.0430697680357722,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-116,0.2556230714867415,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-117,-0.13191715565082895,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-118,0.2854785644923319,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-119,0.11227678521838438,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-12,-0.017794815336311942,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-120,-0.1120059572549178,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-121,-0.18356755999466598,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-122,-0.1204587142870992,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-123,-0.034056690544174484,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-124,-0.10711351173203287,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-125,-0.013518816074136769,distilled,R1-Llama student
ctrlLlama_r1_s1,ctrlLlama_r1,gsm8k-126,-0.0375902178856487,distilled,R1-Llama student
