threshold,fpr,tpr,stratum,method
-0.03292570958781363,0.8566666666666667,0.8111111111111111,all distilled,base-relative
-0.03294467265467438,0.8566666666666667,0.8116666666666666,all distilled,base-relative
-0.03294494614248755,0.8583333333333333,0.8116666666666666,all distilled,base-relative
-0.03313783093726637,0.8583333333333333,0.8122222222222222,all distilled,base-relative
-0.03323188120688356,0.8583333333333333,0.8127777777777778,all distilled,base-relative
-0.03326431024385905,0.8583333333333333,0.8133333333333334,all distilled,base-relative
-0.033325522388659434,0.8583333333333333,0.8138888888888889,all distilled,base-relative
-0.033481872056069395,0.8583333333333333,0.8144444444444444,all distilled,base-relative
-0.0335328296939824,0.8583333333333333,0.815,all distilled,base-relative
-0.03368757971451443,0.8583333333333333,0.8155555555555556,all distilled,base-relative
-0.03369413623089608,0.8583333333333333,0.8161111111111111,all distilled,base-relative
-0.0337078657030906,0.8583333333333333,0.8166666666666667,all distilled,base-relative
-0.03375127051075261,0.8583333333333333,0.8172222222222222,all distilled,base-relative
-0.03378405556143971,0.8583333333333333,0.8177777777777778,all distilled,base-relative
-0.03391196418458542,0.8583333333333333,0.8183333333333334,all distilled,base-relative
-0.03398113224363175,0.8583333333333333,0.8188888888888889,all distilled,base-relative
-0.034101805123959134,0.8583333333333333,0.8194444444444444,all distilled,base-relative
-0.034187452590035666,0.8583333333333333,0.82,all distilled,base-relative
-0.03423316009933597,0.8583333333333333,0.8205555555555556,all distilled,base-relative
-0.03427052106216766,0.8583333333333333,0.8211111111111111,all distilled,base-relative
-0.03428156025628468,0.8583333333333333,0.8216666666666667,all distilled,base-relative
-0.03434614570082546,0.8583333333333333,0.8222222222222222,all distilled,base-relative
-0.034389820405675287,0.86,0.8222222222222222,all distilled,base-relative
-0.034423433837589446,0.86,0.8227777777777778,all distilled,base-relative
-0.034484139364095556,0.8616666666666667,0.8227777777777778,all distilled,base-relative
-0.03465120941375352,0.8616666666666667,0.8233333333333334,all distilled,base-relative
-0.03473303006217818,0.8616666666666667,0.8238888888888889,all distilled,base-relative
-0.03490149945315045,0.8616666666666667,0.8244444444444444,all distilled,base-relative
-0.034916984161274145,0.8616666666666667,0.825,all distilled,base-relative
-0.03545475244233104,0.8616666666666667,0.8255555555555556,all distilled,base-relative
-0.035760032246016524,0.8616666666666667,0.8261111111111111,all distilled,base-relative
-0.035929080355102117,0.8616666666666667,0.8266666666666667,all distilled,base-relative
-0.03608374390217323,0.8616666666666667,0.8272222222222222,all distilled,base-relative
-0.03635464803714358,0.8616666666666667,0.8277777777777777,all distilled,base-relative
-0.036431070800495416,0.8616666666666667,0.8283333333333334,all distilled,base-relative
-0.036616501030283855,0.8616666666666667,0.8288888888888889,all distilled,base-relative
-0.036646626994285475,0.8616666666666667,0.8294444444444444,all distilled,base-relative
-0.036797527536372956,0.8616666666666667,0.83,all distilled,base-relative
-0.03687082893914892,0.8616666666666667,0.8305555555555556,all distilled,base-relative
-0.03692963307249973,0.8616666666666667,0.8311111111111111,all distilled,base-relative
-0.03698601427243027,0.8616666666666667,0.8316666666666667,all distilled,base-relative
-0.03704797545985615,0.8616666666666667,0.8322222222222222,all distilled,base-relative
-0.03726377588320112,0.8616666666666667,0.8327777777777777,all distilled,base-relative
-0.037273629835177735,0.8616666666666667,0.8333333333333334,all distilled,base-relative
-0.03740629611562998,0.8616666666666667,0.8338888888888889,all distilled,base-relative
-0.03746837694450435,0.8616666666666667,0.8344444444444444,all distilled,base-relative
-0.037568540152130375,0.8616666666666667,0.835,all distilled,base-relative
-0.03764158549174973,0.8616666666666667,0.8355555555555556,all distilled,base-relative
-0.037653702452614235,0.8633333333333333,0.8355555555555556,all distilled,base-relative
-0.03767592158769906,0.8633333333333333,0.8361111111111111,all distilled,base-relative
-0.03777307915091287,0.8633333333333333,0.8366666666666667,all distilled,base-relative
-0.03782419953212218,0.8633333333333333,0.8372222222222222,all distilled,base-relative
-0.03790768241145255,0.8633333333333333,0.8377777777777777,all distilled,base-relative
-0.03804149208644657,0.8633333333333333,0.8383333333333334,all distilled,base-relative
-0.03807404809974735,0.8633333333333333,0.8388888888888889,all distilled,base-relative
-0.03814921747532267,0.8633333333333333,0.8394444444444444,all distilled,base-relative
-0.038303036874955926,0.8633333333333333,0.84,all distilled,base-relative
-0.038711550152901855,0.8633333333333333,0.8405555555555555,all distilled,base-relative
-0.03877262162285333,0.8633333333333333,0.8411111111111111,all distilled,base-relative
-0.038774918562805835,0.8633333333333333,0.8416666666666667,all distilled,base-relative
-0.038950090077183294,0.8633333333333333,0.8422222222222222,all distilled,base-relative
-0.03896719522289108,0.8633333333333333,0.8427777777777777,all distilled,base-relative
-0.038992719967545164,0.865,0.8427777777777777,all distilled,base-relative
-0.03906952153462155,0.865,0.8433333333333334,all distilled,base-relative
-0.03907802172752632,0.865,0.8438888888888889,all distilled,base-relative
-0.03908221551406499,0.865,0.8444444444444444,all distilled,base-relative
-0.03917257698462889,0.865,0.845,all distilled,base-relative
-0.03947055132630273,0.865,0.8455555555555555,all distilled,base-relative
-0.03953367298042443,0.865,0.8461111111111111,all distilled,base-relative
-0.03955765761647795,0.865,0.8466666666666667,all distilled,base-relative
-0.03958992515557826,0.865,0.8472222222222222,all distilled,base-relative
-0.03964881446368024,0.865,0.8477777777777777,all distilled,base-relative
-0.039651931493059636,0.865,0.8483333333333334,all distilled,base-relative
-0.039767214446366606,0.865,0.8488888888888889,all distilled,base-relative
-0.03994840644639548,0.865,0.8494444444444444,all distilled,base-relative
-0.040141632560303064,0.865,0.85,all distilled,base-relative
-0.0401762015460779,0.865,0.8505555555555555,all distilled,base-relative
-0.040198975502015705,0.865,0.8511111111111112,all distilled,base-relative
-0.040421685272551744,0.8666666666666667,0.8511111111111112,all distilled,base-relative
-0.04047465346876711,0.8666666666666667,0.8516666666666667,all distilled,base-relative
-0.04054809234463477,0.8666666666666667,0.8522222222222222,all distilled,base-relative
-0.04058449382109097,0.8666666666666667,0.8527777777777777,all distilled,base-relative
-0.04059599543341852,0.8666666666666667,0.8533333333333334,all distilled,base-relative
-0.040667023099650645,0.8666666666666667,0.8538888888888889,all distilled,base-relative
-0.0407131750649482,0.8666666666666667,0.8544444444444445,all distilled,base-relative
-0.04077412779401557,0.8683333333333333,0.8544444444444445,all distilled,base-relative
-0.04102514891413572,0.87,0.8544444444444445,all distilled,base-relative
-0.041041974124785274,0.8716666666666667,0.8544444444444445,all distilled,base-relative
-0.04105403755517838,0.8716666666666667,0.855,all distilled,base-relative
-0.04122940330514749,0.8716666666666667,0.8555555555555555,all distilled,base-relative
-0.0412748066893114,0.8716666666666667,0.8561111111111112,all distilled,base-relative
-0.041364655201112766,0.8716666666666667,0.8566666666666667,all distilled,base-relative
-0.04147266566003768,0.8716666666666667,0.8572222222222222,all distilled,base-relative
-0.0418189913440066,0.8716666666666667,0.8577777777777778,all distilled,base-relative
-0.04182026353052998,0.8716666666666667,0.8583333333333333,all distilled,base-relative
-0.0418446010383379,0.8716666666666667,0.8588888888888889,all distilled,base-relative
-0.04187223757450553,0.8733333333333333,0.8588888888888889,all distilled,base-relative
-0.04187263922039941,0.8733333333333333,0.8594444444444445,all distilled,base-relative
-0.042098387498154866,0.8733333333333333,0.86,all distilled,base-relative
-0.042128824499339454,0.8733333333333333,0.8605555555555555,all distilled,base-relative
-0.04213659706627437,0.8733333333333333,0.8611111111111112,all distilled,base-relative
-0.04217412606697593,0.8733333333333333,0.8616666666666667,all distilled,base-relative
-0.042250791036873236,0.875,0.8616666666666667,all distilled,base-relative
-0.04225184947302872,0.875,0.8622222222222222,all distilled,base-relative
-0.042319197424695004,0.875,0.8627777777777778,all distilled,base-relative
-0.04261928247481003,0.875,0.8633333333333333,all distilled,base-relative
-0.04306942126567312,0.875,0.8638888888888889,all distilled,base-relative
-0.043202299174878805,0.875,0.8644444444444445,all distilled,base-relative
-0.043292427836119196,0.875,0.865,all distilled,base-relative
-0.04351940305019568,0.875,0.8655555555555555,all distilled,base-relative
-0.04363989784211582,0.875,0.8661111111111112,all distilled,base-relative
-0.0436435023463016,0.875,0.8666666666666667,all distilled,base-relative
-0.043681525932979165,0.875,0.8672222222222222,all distilled,base-relative
-0.04372668218482645,0.875,0.8677777777777778,all distilled,base-relative
-0.04395638142075471,0.875,0.8683333333333333,all distilled,base-relative
-0.044093273074194375,0.875,0.8688888888888889,all distilled,base-relative
-0.04467867812530178,0.875,0.8694444444444445,all distilled,base-relative
-0.04472728859759417,0.875,0.87,all distilled,base-relative
-0.04497253784765862,0.875,0.8705555555555555,all distilled,base-relative
-0.04499704855325529,0.875,0.8711111111111111,all distilled,base-relative
-0.04507948929682164,0.875,0.8716666666666667,all distilled,base-relative
-0.04513971912137103,0.875,0.8722222222222222,all distilled,base-relative
-0.045517688876302365,0.875,0.8727777777777778,all distilled,base-relative
-0.04569048363857295,0.875,0.8733333333333333,all distilled,base-relative
-0.045887858458664554,0.875,0.8738888888888889,all distilled,base-relative
-0.04590549392643317,0.8766666666666667,0.8738888888888889,all distilled,base-relative
-0.04592787908642956,0.8766666666666667,0.8744444444444445,all distilled,base-relative
-0.04594298937786903,0.8766666666666667,0.875,all distilled,base-relative
-0.04594484135789981,0.8766666666666667,0.8755555555555555,all distilled,base-relative
-0.04648974061679524,0.8766666666666667,0.8761111111111111,all distilled,base-relative
-0.04660022273136977,0.8766666666666667,0.8766666666666667,all distilled,base-relative
-0.046677124571453954,0.8766666666666667,0.8772222222222222,all distilled,base-relative
-0.04675570880325404,0.8766666666666667,0.8777777777777778,all distilled,base-relative
-0.047253496330335265,0.8783333333333333,0.8777777777777778,all distilled,base-relative
-0.04737957334117848,0.8783333333333333,0.8783333333333333,all distilled,base-relative
-0.04738979412369872,0.8783333333333333,0.8788888888888889,all distilled,base-relative
-0.0477530669353059,0.88,0.8788888888888889,all distilled,base-relative
-0.047941245227475573,0.88,0.8794444444444445,all distilled,base-relative
-0.04838406074585565,0.88,0.88,all distilled,base-relative
-0.04877368867300433,0.88,0.8805555555555555,all distilled,base-relative
-0.04906389251255064,0.88,0.8811111111111111,all distilled,base-relative
-0.04907120950912251,0.88,0.8816666666666667,all distilled,base-relative
-0.04912281286394515,0.8816666666666667,0.8816666666666667,all distilled,base-relative
-0.04927752846572468,0.8816666666666667,0.8822222222222222,all distilled,base-relative
-0.04974627160133864,0.8816666666666667,0.8827777777777778,all distilled,base-relative
-0.05005518073755216,0.8816666666666667,0.8833333333333333,all distilled,base-relative
-0.05006797778335806,0.8816666666666667,0.8838888888888888,all distilled,base-relative
-0.050071048307063354,0.8816666666666667,0.8844444444444445,all distilled,base-relative
-0.050322015431576494,0.8816666666666667,0.885,all distilled,base-relative
-0.050349068472799074,0.8816666666666667,0.8855555555555555,all distilled,base-relative
-0.05045492149205073,0.8816666666666667,0.8861111111111111,all distilled,base-relative
-0.050561438778225276,0.8833333333333333,0.8861111111111111,all distilled,base-relative
-0.05065974367783514,0.8833333333333333,0.8866666666666667,all distilled,base-relative
-0.05096415720434701,0.8833333333333333,0.8872222222222222,all distilled,base-relative
-0.05103020334644305,0.8833333333333333,0.8877777777777778,all distilled,base-relative
-0.05116632814339159,0.8833333333333333,0.8883333333333333,all distilled,base-relative
-0.05121826796569873,0.885,0.8883333333333333,all distilled,base-relative
-0.05162716713872899,0.885,0.8888888888888888,all distilled,base-relative
-0.0516670040301974,0.885,0.8894444444444445,all distilled,base-relative
-0.05166863268297625,0.885,0.89,all distilled,base-relative
-0.05168979498727391,0.885,0.8905555555555555,all distilled,base-relative
-0.05174954828228395,0.885,0.8911111111111111,all distilled,base-relative
-0.05178410987655921,0.885,0.8916666666666667,all distilled,base-relative
-0.05192839791434989,0.885,0.8922222222222222,all distilled,base-relative
-0.051972248036693286,0.885,0.8927777777777778,all distilled,base-relative
-0.05202096079112811,0.885,0.8933333333333333,all distilled,base-relative
-0.05208989611490383,0.885,0.8938888888888888,all distilled,base-relative
-0.05214348246209784,0.885,0.8944444444444445,all distilled,base-relative
-0.05232427214677274,0.885,0.895,all distilled,base-relative
-0.05238790713109262,0.885,0.8955555555555555,all distilled,base-relative
-0.052493104000502167,0.885,0.8961111111111111,all distilled,base-relative
-0.05258780672453593,0.885,0.8966666666666666,all distilled,base-relative
-0.05287308986571421,0.885,0.8972222222222223,all distilled,base-relative
-0.05295523783061176,0.885,0.8977777777777778,all distilled,base-relative
-0.05301413833681502,0.885,0.8983333333333333,all distilled,base-relative
-0.05306349017784248,0.885,0.8988888888888888,all distilled,base-relative
-0.053064049727771,0.885,0.8994444444444445,all distilled,base-relative
-0.0531361388802335,0.8866666666666667,0.8994444444444445,all distilled,base-relative
-0.05323939536549732,0.8866666666666667,0.9,all distilled,base-relative
-0.05334404777956436,0.8866666666666667,0.9005555555555556,all distilled,base-relative
-0.053357404237286854,0.8883333333333333,0.9005555555555556,all distilled,base-relative
-0.05355206271204274,0.8883333333333333,0.9011111111111111,all distilled,base-relative
-0.05356709166026942,0.8883333333333333,0.9016666666666666,all distilled,base-relative
-0.05371645939812042,0.8883333333333333,0.9022222222222223,all distilled,base-relative
-0.0538601527838829,0.8883333333333333,0.9027777777777778,all distilled,base-relative
-0.053872495649398486,0.8883333333333333,0.9033333333333333,all distilled,base-relative
-0.05387917518482237,0.8883333333333333,0.9038888888888889,all distilled,base-relative
-0.05399300193892963,0.8883333333333333,0.9044444444444445,all distilled,base-relative
-0.05421564203753654,0.8883333333333333,0.905,all distilled,base-relative
-0.0544877446745248,0.8883333333333333,0.9055555555555556,all distilled,base-relative
-0.05449023071978716,0.8883333333333333,0.9061111111111111,all distilled,base-relative
-0.0545236261125651,0.8883333333333333,0.9066666666666666,all distilled,base-relative
-0.054554945409855504,0.89,0.9066666666666666,all distilled,base-relative
-0.054603046162537916,0.89,0.9072222222222223,all distilled,base-relative
-0.05465404568633059,0.8916666666666667,0.9072222222222223,all distilled,base-relative
-0.054672829745763235,0.8916666666666667,0.9077777777777778,all distilled,base-relative
-0.05484756948117106,0.8916666666666667,0.9083333333333333,all distilled,base-relative
-0.05485210904010657,0.8916666666666667,0.9088888888888889,all distilled,base-relative
-0.054902165566006245,0.8916666666666667,0.9094444444444445,all distilled,base-relative
-0.055193856670572694,0.8916666666666667,0.91,all distilled,base-relative
-0.055467726163057396,0.8916666666666667,0.9105555555555556,all distilled,base-relative
-0.05565989360811758,0.8916666666666667,0.9111111111111111,all distilled,base-relative
-0.05599769237654845,0.8916666666666667,0.9116666666666666,all distilled,base-relative
-0.05629495946237362,0.8916666666666667,0.9122222222222223,all distilled,base-relative
-0.05685292742244982,0.8916666666666667,0.9127777777777778,all distilled,base-relative
-0.057019313453782514,0.8916666666666667,0.9133333333333333,all distilled,base-relative
-0.057164218659041643,0.8916666666666667,0.9138888888888889,all distilled,base-relative
-0.05719445614240648,0.8933333333333333,0.9138888888888889,all distilled,base-relative
-0.05732566844001684,0.8933333333333333,0.9144444444444444,all distilled,base-relative
-0.057488434905549335,0.8933333333333333,0.915,all distilled,base-relative
-0.05802888329746947,0.895,0.915,all distilled,base-relative
-0.058053144947362564,0.895,0.9155555555555556,all distilled,base-relative
-0.05820364701715279,0.895,0.9161111111111111,all distilled,base-relative
-0.05823125650152271,0.895,0.9166666666666666,all distilled,base-relative
-0.058590230538809046,0.895,0.9172222222222223,all distilled,base-relative
-0.059055317836731985,0.895,0.9177777777777778,all distilled,base-relative
-0.05912148404619123,0.895,0.9183333333333333,all distilled,base-relative
-0.05975197321076976,0.895,0.9188888888888889,all distilled,base-relative
-0.059883861714998765,0.895,0.9194444444444444,all distilled,base-relative
-0.060347553198989753,0.895,0.92,all distilled,base-relative
-0.06065039918568092,0.895,0.9205555555555556,all distilled,base-relative
-0.060668225777443116,0.895,0.9211111111111111,all distilled,base-relative
-0.06086926317793526,0.895,0.9216666666666666,all distilled,base-relative
-0.061044270739317674,0.895,0.9222222222222223,all distilled,base-relative
-0.06108199302171485,0.895,0.9227777777777778,all distilled,base-relative
-0.06114413665535362,0.895,0.9233333333333333,all distilled,base-relative
-0.061216549310179294,0.895,0.9238888888888889,all distilled,base-relative
-0.06129207305921158,0.895,0.9244444444444444,all distilled,base-relative
-0.06139565735205023,0.895,0.925,all distilled,base-relative
-0.06146300794737257,0.895,0.9255555555555556,all distilled,base-relative
-0.06149621185998563,0.895,0.9261111111111111,all distilled,base-relative
-0.061665833326010805,0.895,0.9266666666666666,all distilled,base-relative
-0.06177409316058724,0.8966666666666666,0.9266666666666666,all distilled,base-relative
-0.06188826749529139,0.8966666666666666,0.9272222222222222,all distilled,base-relative
-0.061901119605946464,0.8983333333333333,0.9272222222222222,all distilled,base-relative
-0.062001789978024746,0.8983333333333333,0.9277777777777778,all distilled,base-relative
-0.06237452420017309,0.9,0.9277777777777778,all distilled,base-relative
-0.06275834734647512,0.9016666666666666,0.9277777777777778,all distilled,base-relative
-0.0632576079457837,0.9016666666666666,0.9283333333333333,all distilled,base-relative
-0.06327730317777294,0.9016666666666666,0.9288888888888889,all distilled,base-relative
-0.06355692509788091,0.9016666666666666,0.9294444444444444,all distilled,base-relative
-0.06394671136921362,0.9016666666666666,0.93,all distilled,base-relative
-0.06402517235663033,0.9016666666666666,0.9305555555555556,all distilled,base-relative
-0.06403248457588359,0.9016666666666666,0.9311111111111111,all distilled,base-relative
-0.06496044618275236,0.9016666666666666,0.9316666666666666,all distilled,base-relative
-0.0656329096191405,0.9016666666666666,0.9322222222222222,all distilled,base-relative
-0.06603683347995204,0.9016666666666666,0.9327777777777778,all distilled,base-relative
-0.06641634088989856,0.9016666666666666,0.9333333333333333,all distilled,base-relative
-0.06644612489251071,0.9016666666666666,0.9338888888888889,all distilled,base-relative
-0.0667200052469129,0.9016666666666666,0.9344444444444444,all distilled,base-relative
-0.06701976702129997,0.9033333333333333,0.9344444444444444,all distilled,base-relative
-0.06708851159897278,0.905,0.9344444444444444,all distilled,base-relative
-0.06710969251021012,0.905,0.935,all distilled,base-relative
-0.06718020487580995,0.905,0.9355555555555556,all distilled,base-relative
-0.06719183779869273,0.905,0.9361111111111111,all distilled,base-relative
-0.06750072483389982,0.905,0.9366666666666666,all distilled,base-relative
-0.067720926253506,0.905,0.9372222222222222,all distilled,base-relative
-0.06895591995847222,0.905,0.9377777777777778,all distilled,base-relative
-0.06909989586716793,0.905,0.9383333333333334,all distilled,base-relative
-0.06937873926497606,0.905,0.9388888888888889,all distilled,base-relative
-0.06943351175322901,0.905,0.9394444444444444,all distilled,base-relative
-0.06960111741782418,0.905,0.94,all distilled,base-relative
-0.06962992549380598,0.9066666666666666,0.94,all distilled,base-relative
-0.07001186937692501,0.9066666666666666,0.9405555555555556,all distilled,base-relative
-0.07030516510784524,0.9083333333333333,0.9405555555555556,all distilled,base-relative
-0.07039620630858245,0.91,0.9405555555555556,all distilled,base-relative
-0.07053271750628959,0.91,0.9411111111111111,all distilled,base-relative
-0.07065255808810683,0.91,0.9416666666666667,all distilled,base-relative
-0.07141588299324533,0.91,0.9422222222222222,all distilled,base-relative
-0.07166840937336508,0.91,0.9427777777777778,all distilled,base-relative
-0.07169781440973474,0.91,0.9433333333333334,all distilled,base-relative
-0.0719040841836155,0.91,0.9438888888888889,all distilled,base-relative
-0.07217086870591519,0.91,0.9444444444444444,all distilled,base-relative
-0.0723013773975717,0.9116666666666666,0.9444444444444444,all distilled,base-relative
-0.07234534006844875,0.9116666666666666,0.945,all distilled,base-relative
-0.0725181307809043,0.9116666666666666,0.9455555555555556,all distilled,base-relative
-0.07260996813738582,0.9116666666666666,0.9461111111111111,all distilled,base-relative
-0.07264649867803534,0.9116666666666666,0.9466666666666667,all distilled,base-relative
-0.07301575146440113,0.9116666666666666,0.9472222222222222,all distilled,base-relative
-0.07326556765126763,0.9116666666666666,0.9477777777777778,all distilled,base-relative
-0.07357687861008395,0.9116666666666666,0.9483333333333334,all distilled,base-relative
-0.07409981675862487,0.9116666666666666,0.9488888888888889,all distilled,base-relative
-0.07417620099410471,0.9133333333333333,0.9488888888888889,all distilled,base-relative
-0.07487170639252139,0.9133333333333333,0.9494444444444444,all distilled,base-relative
-0.07516557013554641,0.9133333333333333,0.95,all distilled,base-relative
-0.07523852954702384,0.9133333333333333,0.9505555555555556,all distilled,base-relative
-0.07545303047074448,0.915,0.9505555555555556,all distilled,base-relative
-0.07566273353607544,0.9166666666666666,0.9505555555555556,all distilled,base-relative
-0.07579038116482534,0.9166666666666666,0.9511111111111111,all distilled,base-relative
-0.07623092387875971,0.9166666666666666,0.9516666666666667,all distilled,base-relative
-0.07627100356403564,0.9166666666666666,0.9522222222222222,all distilled,base-relative
-0.07677654431421907,0.9166666666666666,0.9527777777777777,all distilled,base-relative
-0.0771788412722777,0.9183333333333333,0.9527777777777777,all distilled,base-relative
-0.07720633148584662,0.9183333333333333,0.9533333333333334,all distilled,base-relative
-0.07738747000975477,0.9183333333333333,0.9538888888888889,all distilled,base-relative
-0.07750243649180466,0.9183333333333333,0.9544444444444444,all distilled,base-relative
-0.07766903284959978,0.9183333333333333,0.955,all distilled,base-relative
-0.07818843043587853,0.9183333333333333,0.9555555555555556,all distilled,base-relative
-0.07826814388787418,0.9183333333333333,0.9561111111111111,all distilled,base-relative
-0.07850657290228547,0.92,0.9561111111111111,all distilled,base-relative
-0.07868939171812331,0.92,0.9566666666666667,all distilled,base-relative
-0.07875010689503478,0.92,0.9572222222222222,all distilled,base-relative
-0.07917236678523143,0.9216666666666666,0.9572222222222222,all distilled,base-relative
-0.07919452356088597,0.9233333333333333,0.9572222222222222,all distilled,base-relative
-0.07950802782020856,0.9233333333333333,0.9577777777777777,all distilled,base-relative
-0.07953878792473697,0.9233333333333333,0.9583333333333334,all distilled,base-relative
-0.0795448470504109,0.9233333333333333,0.9588888888888889,all distilled,base-relative
-0.0811687126284375,0.925,0.9588888888888889,all distilled,base-relative
-0.08170150887169889,0.925,0.9594444444444444,all distilled,base-relative
-0.0818798284588835,0.925,0.96,all distilled,base-relative
-0.08190333273982886,0.9266666666666666,0.96,all distilled,base-relative
-0.08195140811947066,0.9283333333333333,0.96,all distilled,base-relative
-0.08203487670221489,0.9283333333333333,0.9605555555555556,all distilled,base-relative
-0.08282032656102435,0.9283333333333333,0.9611111111111111,all distilled,base-relative
-0.0832436764642034,0.9283333333333333,0.9616666666666667,all distilled,base-relative
-0.0835773528070698,0.93,0.9616666666666667,all distilled,base-relative
-0.08359040599995773,0.93,0.9622222222222222,all distilled,base-relative
-0.08464222351225617,0.93,0.9627777777777777,all distilled,base-relative
-0.08499994047638013,0.93,0.9633333333333334,all distilled,base-relative
-0.08514530369400258,0.93,0.9638888888888889,all distilled,base-relative
-0.08526818486103688,0.93,0.9644444444444444,all distilled,base-relative
-0.08548404836796578,0.93,0.965,all distilled,base-relative
-0.08628811713903145,0.93,0.9655555555555555,all distilled,base-relative
-0.08660556374295936,0.93,0.9661111111111111,all distilled,base-relative
-0.08701438763005276,0.9316666666666666,0.9661111111111111,all distilled,base-relative
-0.0870164490441937,0.9333333333333333,0.9661111111111111,all distilled,base-relative
-0.08804508901487507,0.935,0.9661111111111111,all distilled,base-relative
-0.08826571560335122,0.9366666666666666,0.9661111111111111,all distilled,base-relative
-0.08850179729670796,0.9366666666666666,0.9666666666666667,all distilled,base-relative
-0.08864711705226926,0.9366666666666666,0.9672222222222222,all distilled,base-relative
-0.0889500415443151,0.9366666666666666,0.9677777777777777,all distilled,base-relative
-0.08955718852321573,0.9366666666666666,0.9683333333333334,all distilled,base-relative
-0.08973945019818944,0.9366666666666666,0.9688888888888889,all distilled,base-relative
-0.09027117309002904,0.9366666666666666,0.9694444444444444,all distilled,base-relative
-0.09117633182241294,0.9366666666666666,0.97,all distilled,base-relative
-0.09250383477384216,0.9383333333333334,0.97,all distilled,base-relative
-0.09306457571109168,0.9383333333333334,0.9705555555555555,all distilled,base-relative
-0.09323824712335022,0.9383333333333334,0.9711111111111111,all distilled,base-relative
-0.09359558697100467,0.94,0.9711111111111111,all distilled,base-relative
-0.09377611860710688,0.94,0.9716666666666667,all distilled,base-relative
-0.09437749640792459,0.9416666666666667,0.9716666666666667,all distilled,base-relative
-0.09454273922971179,0.9416666666666667,0.9722222222222222,all distilled,base-relative
-0.09468022178439284,0.9433333333333334,0.9722222222222222,all distilled,base-relative
-0.09525415885339372,0.945,0.9722222222222222,all distilled,base-relative
-0.09536574265834999,0.945,0.9727777777777777,all distilled,base-relative
-0.09614065266615149,0.945,0.9733333333333334,all distilled,base-relative
-0.0962050431138004,0.945,0.9738888888888889,all distilled,base-relative
-0.09701337604418075,0.945,0.9744444444444444,all distilled,base-relative
-0.09819307208142047,0.9466666666666667,0.9744444444444444,all distilled,base-relative
-0.09845436194133718,0.9466666666666667,0.975,all distilled,base-relative
-0.09853997814936527,0.9466666666666667,0.9755555555555555,all distilled,base-relative
-0.09859676274887322,0.9466666666666667,0.9761111111111112,all distilled,base-relative
-0.09864490842397272,0.9466666666666667,0.9766666666666667,all distilled,base-relative
-0.09886464207429049,0.9466666666666667,0.9772222222222222,all distilled,base-relative
-0.09886856866755431,0.9466666666666667,0.9777777777777777,all distilled,base-relative
-0.09909900046215425,0.9483333333333334,0.9777777777777777,all distilled,base-relative
-0.09942055319894808,0.9483333333333334,0.9783333333333334,all distilled,base-relative
-0.09965189698011873,0.9483333333333334,0.9788888888888889,all distilled,base-relative
-0.10011553649274352,0.9483333333333334,0.9794444444444445,all distilled,base-relative
-0.10038410971795031,0.9483333333333334,0.98,all distilled,base-relative
-0.1012503829477171,0.95,0.98,all distilled,base-relative
-0.10191012293870516,0.9516666666666667,0.98,all distilled,base-relative
-0.102170075753588,0.9516666666666667,0.9805555555555555,all distilled,base-relative
-0.10291476228258878,0.9533333333333334,0.9805555555555555,all distilled,base-relative
-0.10313584007899076,0.9533333333333334,0.9811111111111112,all distilled,base-relative
-0.10426025355403773,0.9533333333333334,0.9816666666666667,all distilled,base-relative
-0.10554106875153971,0.9533333333333334,0.9822222222222222,all distilled,base-relative
-0.10803313002519455,0.9533333333333334,0.9827777777777778,all distilled,base-relative
-0.10825920218450197,0.9533333333333334,0.9833333333333333,all distilled,base-relative
-0.10858845426818564,0.955,0.9833333333333333,all distilled,base-relative
-0.11125906903948812,0.955,0.9838888888888889,all distilled,base-relative
-0.11183132134441354,0.955,0.9844444444444445,all distilled,base-relative
-0.11199182336147809,0.955,0.985,all distilled,base-relative
-0.1130568661388246,0.955,0.9855555555555555,all distilled,base-relative
-0.1133256999003257,0.955,0.9861111111111112,all distilled,base-relative
-0.11395851464161286,0.955,0.9866666666666667,all distilled,base-relative
-0.1154552832320912,0.955,0.9872222222222222,all distilled,base-relative
-0.11570445905260918,0.9566666666666667,0.9872222222222222,all distilled,base-relative
-0.11679028656493207,0.9566666666666667,0.9877777777777778,all distilled,base-relative
-0.11703451545056082,0.9566666666666667,0.9883333333333333,all distilled,base-relative
-0.11710887837836037,0.9583333333333334,0.9883333333333333,all distilled,base-relative
-0.1178901040201067,0.9583333333333334,0.9888888888888889,all distilled,base-relative
-0.11923330346599309,0.9583333333333334,0.9894444444444445,all distilled,base-relative
-0.12178889161382964,0.9583333333333334,0.99,all distilled,base-relative
-0.12193313791391425,0.96,0.99,all distilled,base-relative
-0.12257514007311154,0.9616666666666667,0.99,all distilled,base-relative
-0.12546950908796156,0.9633333333333334,0.99,all distilled,base-relative
-0.12660485635363228,0.965,0.99,all distilled,base-relative
-0.1277140004822036,0.965,0.9905555555555555,all distilled,base-relative
-0.13057763184088447,0.965,0.9911111111111112,all distilled,base-relative
-0.13480357289958267,0.9666666666666667,0.9911111111111112,all distilled,base-relative
-0.13940001700780108,0.9666666666666667,0.9916666666666667,all distilled,base-relative
-0.14390825525876683,0.9666666666666667,0.9922222222222222,all distilled,base-relative
