label,group,y,value,density,y_top
Qwen14B student,distilled,3,0.26254826254826247,3.0119571483263405e-8,3.0000000174693513
Qwen14B student,distilled,3,0.2704633204633202,1.1340857157027786e-9,3.00000000065777
Qwen14B student,distilled,3,0.2783783783783782,2.7142876126266105e-11,3.000000000015743
Qwen14B student,distilled,3,0.2862934362934362,4.090934818474856e-13,3.000000000000237
Qwen14B student,distilled,3,0.29420849420849393,3.847468113202634e-15,3.000000000000002
Qwen14B student,distilled,3,0.3021235521235519,0,3
Qwen14B student,distilled,3,0.3100386100386099,0,3
Qwen14B student,distilled,3,0.31795366795366786,0,3
Qwen14B student,distilled,3,0.3258687258687256,0,3
Qwen14B student,distilled,3,0.3337837837837836,0,3
Qwen14B student,distilled,3,0.34169884169884157,0,3
Qwen14B student,distilled,3,0.3496138996138993,0,3
Qwen14B student,distilled,3,0.3575289575289573,0,3
Qwen14B student,distilled,3,0.3654440154440153,0,3
Qwen14B student,distilled,3,0.37335907335907326,0,3
Qwen14B student,distilled,3,0.381274131274131,0,3
Qwen14B student,distilled,3,0.389189189189189,0,3
Qwen14B student,distilled,3,0.39710424710424697,0,3
Qwen14B student,distilled,3,0.40501930501930494,0,3
Qwen14B student,distilled,3,0.4129343629343627,0,3
Qwen14B student,distilled,3,0.4208494208494207,0,3
Qwen14B student,distilled,3,0.42876447876447865,0,3
Qwen14B student,distilled,3,0.4366795366795364,0,3
Qwen14B student,distilled,3,0.4445945945945944,0,3
Qwen14B student,distilled,3,0.45250965250965236,0,3
Qwen14B student,distilled,3,0.4604247104247101,0,3
Qwen14B student,distilled,3,0.4683397683397683,0,3
Qwen14B student,distilled,3,0.47625482625482607,0,3
Qwen14B student,distilled,3,0.4841698841698838,0,3
Qwen14B student,distilled,3,0.492084942084942,0,3
Qwen14B student,distilled,3,0.5,0,3
R1-Qwen student,distilled,4,-1.55,0,4
R1-Qwen student,distilled,4,-1.542084942084942,0,4
R1-Qwen student,distilled,4,-1.5341698841698843,0,4
R1-Qwen student,distilled,4,-1.5262548262548263,0,4
R1-Qwen student,distilled,4,-1.5183397683397684,0,4
R1-Qwen student,distilled,4,-1.5104247104247104,0,4
R1-Qwen student,distilled,4,-1.5025096525096526,0,4
R1-Qwen student,distilled,4,-1.4945945945945946,0,4
R1-Qwen student,distilled,4,-1.4866795366795367,0,4
R1-Qwen student,distilled,4,-1.4787644787644787,0,4
R1-Qwen student,distilled,4,-1.470849420849421,0,4
R1-Qwen student,distilled,4,-1.462934362934363,0,4
R1-Qwen student,distilled,4,-1.455019305019305,0,4
R1-Qwen student,distilled,4,-1.4471042471042472,0,4
R1-Qwen student,distilled,4,-1.4391891891891893,0,4
R1-Qwen student,distilled,4,-1.4312741312741313,1.1546079322217164e-17,4
R1-Qwen student,distilled,4,-1.4233590733590735,1.774392527640787e-18,4
R1-Qwen student,distilled,4,-1.4154440154440155,2.373269268836137e-17,4
R1-Qwen student,distilled,4,-1.4075289575289576,2.6749314090284794e-17,4
R1-Qwen student,distilled,4,-1.3996138996138996,0,4
R1-Qwen student,distilled,4,-1.3916988416988418,2.0408500995408757e-17,4
R1-Qwen student,distilled,4,-1.3837837837837839,1.4309484466778032e-18,4
R1-Qwen student,distilled,4,-1.3758687258687259,3.0541774437917093e-17,4
R1-Qwen student,distilled,4,-1.367953667953668,1.1659748214347333e-19,4
R1-Qwen student,distilled,4,-1.3600386100386102,9.068927718981975e-18,4
R1-Qwen student,distilled,4,-1.3521235521235522,1.3761552735753277e-17,4
R1-Qwen student,distilled,4,-1.3442084942084942,2.0384666999691705e-17,4
R1-Qwen student,distilled,4,-1.3362934362934364,2.702890000619047e-17,4
R1-Qwen student,distilled,4,-1.3283783783783785,1.016020795371769e-18,4
R1-Qwen student,distilled,4,-1.3204633204633205,3.4856519797132806e-17,4
R1-Qwen student,distilled,4,-1.3125482625482627,1.232430350917815e-17,4
R1-Qwen student,distilled,4,-1.3046332046332048,1.1118623778359031e-17,4
R1-Qwen student,distilled,4,-1.2967181467181468,0,4
R1-Qwen student,distilled,4,-1.2888030888030888,2.7038066460816973e-17,4
R1-Qwen student,distilled,4,-1.2808880308880308,1.2703526208932498e-17,4
R1-Qwen student,distilled,4,-1.272972972972973,5.2200430556038494e-17,4
R1-Qwen student,distilled,4,-1.265057915057915,4.80181720094452e-17,4
R1-Qwen student,distilled,4,-1.2571428571428571,5.671189540331762e-17,4
R1-Qwen student,distilled,4,-1.2492277992277994,8.239909858975821e-17,4
R1-Qwen student,distilled,4,-1.2413127413127414,3.1491082145451955e-17,4
R1-Qwen student,distilled,4,-1.2333976833976834,3.618360432622159e-17,4
R1-Qwen student,distilled,4,-1.2254826254826257,2.2375444214897737e-17,4
R1-Qwen student,distilled,4,-1.2175675675675677,2.5079724843285035e-18,4
R1-Qwen student,distilled,4,-1.2096525096525097,3.422653974850934e-17,4
R1-Qwen student,distilled,4,-1.201737451737452,0,4
R1-Qwen student,distilled,4,-1.193822393822394,0,4
R1-Qwen student,distilled,4,-1.185907335907336,0,4
R1-Qwen student,distilled,4,-1.177992277992278,0,4
R1-Qwen student,distilled,4,-1.17007722007722,0,4
R1-Qwen student,distilled,4,-1.1621621621621623,0,4
R1-Qwen student,distilled,4,-1.1542471042471043,0,4
R1-Qwen student,distilled,4,-1.1463320463320463,0,4
R1-Qwen student,distilled,4,-1.1384169884169886,0,4
R1-Qwen student,distilled,4,-1.1305019305019306,0,4
R1-Qwen student,distilled,4,-1.1225868725868726,0,4
R1-Qwen student,distilled,4,-1.1146718146718149,0,4
R1-Qwen student,distilled,4,-1.1067567567567569,0,4
R1-Qwen student,distilled,4,-1.098841698841699,0,4
R1-Qwen student,distilled,4,-1.090926640926641,0,4
R1-Qwen student,distilled,4,-1.083011583011583,0,4
R1-Qwen student,distilled,4,-1.0750965250965252,3.448385113484665e-17,4
R1-Qwen student,distilled,4,-1.0671814671814672,1.8198220160333713e-17,4
R1-Qwen student,distilled,4,-1.0592664092664092,4.4909708067338356e-17,4
R1-Qwen student,distilled,4,-1.0513513513513515,4.150644423237861e-17,4
R1-Qwen student,distilled,4,-1.0434362934362935,7.057151779190986e-17,4
R1-Qwen student,distilled,4,-1.0355212355212355,1.8067964484031217e-16,4
R1-Qwen student,distilled,4,-1.0276061776061778,7.151827141980833e-17,4
R1-Qwen student,distilled,4,-1.0196911196911198,9.591366218080082e-17,4
R1-Qwen student,distilled,4,-1.0117760617760618,3.5728634088764436e-17,4
R1-Qwen student,distilled,4,-1.003861003861004,3.530416547244545e-17,4
R1-Qwen student,distilled,4,-0.995945945945946,4.975030554806559e-17,4
R1-Qwen student,distilled,4,-0.9880308880308881,1.2282551035305839e-18,4
R1-Qwen student,distilled,4,-0.9801158301158301,4.6363231886727546e-17,4
R1-Qwen student,distilled,4,-0.9722007722007723,0,4
R1-Qwen student,distilled,4,-0.9642857142857144,6.78490945965532e-17,4
R1-Qwen student,distilled,4,-0.9563706563706564,1.2038538066188962e-17,4
R1-Qwen student,distilled,4,-0.9484555984555986,4.923305502850969e-17,4
R1-Qwen student,distilled,4,-0.9405405405405406,0,4
R1-Qwen student,distilled,4,-0.9326254826254827,0,4
R1-Qwen student,distilled,4,-0.9247104247104247,0,4
R1-Qwen student,distilled,4,-0.9167953667953669,0,4
R1-Qwen student,distilled,4,-0.908880308880309,0,4
R1-Qwen student,distilled,4,-0.900965250965251,0,4
R1-Qwen student,distilled,4,-0.8930501930501932,4.973535558063803e-17,4
R1-Qwen student,distilled,4,-0.8851351351351352,5.681812507015241e-16,4
R1-Qwen student,distilled,4,-0.8772200772200773,6.469969779396537e-15,4.0000000000000036
R1-Qwen student,distilled,4,-0.8693050193050194,6.990638767259786e-14,4.000000000000041
R1-Qwen student,distilled,4,-0.8613899613899615,7.740313430236326e-13,4.0000000000004485
R1-Qwen student,distilled,4,-0.8534749034749036,7.324649991311238e-12,4.000000000004248
R1-Qwen student,distilled,4,-0.8455598455598456,5.906116327406808e-11,4.000000000034255
R1-Qwen student,distilled,4,-0.8376447876447878,4.036699802452659e-10,4.000000000234128
R1-Qwen student,distilled,4,-0.8297297297297298,2.490200373268528e-9,4.000000001444316
R1-Qwen student,distilled,4,-0.8218146718146719,1.5253789914718607e-8,4.0000000088471985
R1-Qwen student,distilled,4,-0.813899613899614,8.102147562984021e-8,4.000000046992456
R1-Qwen student,distilled,4,-0.8059845559845561,3.740656918177095e-7,4.000000216958101
R1-Qwen student,distilled,4,-0.7980694980694981,1.507456531094962e-6,4.000000874324788
R1-Qwen student,distilled,4,-0.7901544401544403,5.409195385215816e-6,4.000003137333324
R1-Qwen student,distilled,4,-0.7822393822393824,1.8440041287919894e-5,4.000010695223947
R1-Qwen student,distilled,4,-0.7743243243243244,5.519600324302032e-5,4.0000320136818805
R1-Qwen student,distilled,4,-0.7664092664092665,1.4581899563638405e-4,4.000084575017469
R1-Qwen student,distilled,4,-0.7584942084942086,3.4209068895261433e-4,4.000198412599593
R1-Qwen student,distilled,4,-0.7505791505791507,7.172511359890159e-4,4.000416005658874
R1-Qwen student,distilled,4,-0.7426640926640927,0.001369312786254557,4.000794201416028
R1-Qwen student,distilled,4,-0.7347490347490349,0.0023222983164603046,4.001346933023547
R1-Qwen student,distilled,4,-0.7268339768339769,0.003512632166524021,4.002037326656584
R1-Qwen student,distilled,4,-0.718918918918919,0.004755791737749615,4.002758359207895
R1-Qwen student,distilled,4,-0.7110038610038611,0.005773981516404013,4.003348909279515
R1-Qwen student,distilled,4,-0.7030888030888032,0.0062507339567045885,4.003625425694889
R1-Qwen student,distilled,4,-0.6951737451737453,0.006050006560453818,4.003509003805063
R1-Qwen student,distilled,4,-0.6872586872586873,0.005247809069258367,4.0030437292601695
R1-Qwen student,distilled,4,-0.6793436293436295,0.0040756327666132556,4.002363867004636
R1-Qwen student,distilled,4,-0.6714285714285715,0.0028259667699098412,4.001639060726547
R1-Qwen student,distilled,4,-0.6635135135135136,0.0017533480935363398,4.001016941894251
R1-Qwen student,distilled,4,-0.6555984555984558,9.779891438594117e-4,4.000567233703438
R1-Qwen student,distilled,4,-0.6476833976833978,4.877479850964909e-4,4.000282893831356
R1-Qwen student,distilled,4,-0.6397683397683399,2.1635585834492305e-4,4.00012548639784
R1-Qwen student,distilled,4,-0.6318532818532819,8.489484272748608e-5,4.000049239008782
R1-Qwen student,distilled,4,-0.6239382239382241,3.0142224993937595e-5,4.000017482490496
R1-Qwen student,distilled,4,-0.6160231660231661,9.821324115982539e-6,4.000005696367987
R1-Qwen student,distilled,4,-0.6081081081081082,2.8267447668790588e-6,4.000001639511964
R1-Qwen student,distilled,4,-0.6001930501930504,7.14039152692615e-7,4.000000414142709
R1-Qwen student,distilled,4,-0.5922779922779924,1.5781806945672517e-7,4.00000009153448
R1-Qwen student,distilled,4,-0.5843629343629345,3.3288706913482345e-8,4.00000001930745
R1-Qwen student,distilled,4,-0.5764478764478765,1.701203260262093e-8,4.000000009866979
R1-Qwen student,distilled,4,-0.5685328185328187,6.005842714986949e-8,4.000000034833888
R1-Qwen student,distilled,4,-0.5606177606177607,2.7842217196256566e-7,4.00000016148486
R1-Qwen student,distilled,4,-0.5527027027027028,1.144602069369156e-6,4.0000006638692005
R1-Qwen student,distilled,4,-0.544787644787645,4.168457753493253e-6,4.000002417705497
R1-Qwen student,distilled,4,-0.536872586872587,1.4533726776441019e-5,4.000008429561531
R1-Qwen student,distilled,4,-0.528957528957529,4.4490786682908394e-5,4.000025804656276
R1-Qwen student,distilled,4,-0.5210424710424713,1.2017931595329222e-4,4.000069704003253
R1-Qwen student,distilled,4,-0.5131274131274133,2.8818856163287317e-4,4.000167149365747
R1-Qwen student,distilled,4,-0.5052123552123553,6.174663562876086e-4,4.000358130486647
R1-Qwen student,distilled,4,-0.4972972972972973,0.0012055882187616016,4.000699241166882
R1-Qwen student,distilled,4,-0.48938223938223957,0.002093570893067437,4.001214271117979
R1-Qwen student,distilled,4,-0.4814671814671816,0.003241860340176325,4.0018802789973025
R1-Qwen student,distilled,4,-0.4735521235521236,0.004493264907608167,4.0026060936464125
R1-Qwen student,distilled,4,-0.46563706563706586,0.00558579296755794,4.0032397599211835
R1-Qwen student,distilled,4,-0.4577220077220079,0.00619737463348936,4.0035944772874235
R1-Qwen student,distilled,4,-0.4498069498069499,0.006145283658820265,4.003564264522116
R1-Qwen student,distilled,4,-0.44189189189189193,0.00546129980408555,4.00316755388637
R1-Qwen student,distilled,4,-0.4339768339768342,0.00434685859213021,4.002521177983436
R1-Qwen student,distilled,4,-0.4260617760617762,0.0030904706540999284,4.001792472979378
R1-Qwen student,distilled,4,-0.4181467181467182,0.0019644430669327234,4.001139376978821
R1-Qwen student,distilled,4,-0.41023166023166024,0.0011224112562076146,4.0006509985286005
R1-Qwen student,distilled,4,-0.4023166023166025,5.736506375205657e-4,4.000332717369762
R1-Qwen student,distilled,4,-0.3944015444015445,2.6092573025971995e-4,4.000151336923551
R1-Qwen student,distilled,4,-0.38648648648648654,1.0512275219580185e-4,4.000060971196273
R1-Qwen student,distilled,4,-0.3785714285714288,3.855614363858985e-5,4.0000223625633105
R1-Qwen student,distilled,4,-0.3706563706563708,1.4777409089858852e-5,4.000008570897272
R1-Qwen student,distilled,4,-0.3627413127413128,1.1875428985686576e-5,4.000006887748811
R1-Qwen student,distilled,4,-0.35482625482625485,2.9046457257332234e-5,4.0000168469452095
R1-Qwen student,distilled,4,-0.3469111969111971,8.606231513983491e-5,4.000049916142781
R1-Qwen student,distilled,4,-0.3389961389961391,2.3669014290160162e-4,4.000137280282883
R1-Qwen student,distilled,4,-0.33108108108108114,6.04535790519736e-4,4.0003506307585015
R1-Qwen student,distilled,4,-0.3231660231660234,0.0013719769760691452,4.00079574664612
R1-Qwen student,distilled,4,-0.3152509652509654,0.002783709220395844,4.00161455134783
R1-Qwen student,distilled,4,-0.30733590733590743,0.0050840232892327515,4.002948733507755
R1-Qwen student,distilled,4,-0.29942084942084946,0.008417036920953178,4.0048818814141525
R1-Qwen student,distilled,4,-0.2915057915057917,0.012742092122394131,4.007390413430989
R1-Qwen student,distilled,4,-0.2835907335907337,0.017639166405399097,4.010230716515132
R1-Qwen student,distilled,4,-0.27567567567567575,0.02267406384845213,4.013150957032102
R1-Qwen student,distilled,4,-0.267760617760618,0.027592035045639687,4.016003380326471
R1-Qwen student,distilled,4,-0.25984555984556,0.03252464576543031,4.01886429454395
R1-Qwen student,distilled,4,-0.25193050193050204,0.03807634870228906,4.022084282247327
R1-Qwen student,distilled,4,-0.24401544401544406,0.04493009062558999,4.026059452562842
R1-Qwen student,distilled,4,-0.2361003861003863,0.05342765569767179,4.03098804030465
R1-Qwen student,distilled,4,-0.22818532818532833,0.06345718902982873,4.036805169637301
R1-Qwen student,distilled,4,-0.22027027027027035,0.07464530806774913,4.043294278679294
R1-Qwen student,distilled,4,-0.2123552123552126,0.08687108262666293,4.0503852279234644
R1-Qwen student,distilled,4,-0.20444015444015462,0.10069179459594439,4.058401240865647
R1-Qwen student,distilled,4,-0.19652509652509664,0.11726010256560003,4.068010859488048
R1-Qwen student,distilled,4,-0.18861003861003867,0.13774116281536483,4.0798898744329115
R1-Qwen student,distilled,4,-0.1806949806949809,0.16262266833651376,4.094321147635178
R1-Qwen student,distilled,4,-0.17277992277992293,0.19142310045925418,4.111025398266367
R1-Qwen student,distilled,4,-0.16486486486486496,0.22262642622971354,4.129123327213234
R1-Qwen student,distilled,4,-0.1569498069498072,0.2547884205666506,4.147777283928657
R1-Qwen student,distilled,4,-0.14903474903474923,0.28730679614514626,4.166637941764185
R1-Qwen student,distilled,4,-0.14111969111969125,0.320437725146391,4.185853880584907
R1-Qwen student,distilled,4,-0.13320463320463327,0.35510119385415256,4.205958692435408
R1-Qwen student,distilled,4,-0.12528957528957552,0.3925713201893878,4.227691365709845
R1-Qwen student,distilled,4,-0.11737451737451754,0.43388650525920164,4.251654173050337
R1-Qwen student,distilled,4,-0.10945945945945956,0.47992276795319744,4.278355205412854
R1-Qwen student,distilled,4,-0.10154440154440159,0.531027014902563,4.307995668643486
R1-Qwen student,distilled,4,-0.09362934362934383,0.5866768077184518,4.340272548476702
R1-Qwen student,distilled,4,-0.08571428571428585,0.6451611978926707,4.374193494777749
R1-Qwen student,distilled,4,-0.07779922779922788,0.7036783776672195,4.408133459046987
R1-Qwen student,distilled,4,-0.06988416988417012,0.759526352071462,4.440525284201448
R1-Qwen student,distilled,4,-0.061969111969112145,0.8103874101272056,4.470024697873779
R1-Qwen student,distilled,4,-0.05405405405405417,0.8547346751467072,4.49574611158509
R1-Qwen student,distilled,4,-0.04613899613899619,0.8918062434716487,4.517247621213556
R1-Qwen student,distilled,4,-0.038223938223938436,0.9229738678293847,4.535324843341043
R1-Qwen student,distilled,4,-0.03030888030888046,0.9497334168253195,4.550845381758685
R1-Qwen student,distilled,4,-0.022393822393822482,0.9728186020988485,4.564234789217332
R1-Qwen student,distilled,4,-0.014478764478764727,0.990997606575973,4.5747786118140645
R1-Qwen student,distilled,4,-0.00656370656370675,1,4.58
R1-Qwen student,distilled,4,0.0013513513513512265,0.9950156926811353,4.577109101755059
R1-Qwen student,distilled,4,0.009266409266409203,0.972995457726489,4.5643373654813635
R1-Qwen student,distilled,4,0.01718146718146696,0.9342305085739072,4.5418536949728665
R1-Qwen student,distilled,4,0.025096525096524935,0.8827318599113255,4.511984478748569
R1-Qwen student,distilled,4,0.03301158301158291,0.8249474523611251,4.478469522369452
R1-Qwen student,distilled,4,0.04092664092664067,0.7678320448152223,4.445342585992829
R1-Qwen student,distilled,4,0.048841698841698644,0.7155052601343282,4.414993050877911
R1-Qwen student,distilled,4,0.05675675675675662,0.6692718340836935,4.388177663768542
R1-Qwen student,distilled,4,0.0646718146718146,0.6282814025974172,4.364403213506502
R1-Qwen student,distilled,4,0.07258687258687235,0.5904404568542608,4.342455464975472
R1-Qwen student,distilled,4,0.08050193050193033,0.5530291099615796,4.320756883777716
R1-Qwen student,distilled,4,0.088416988416988307,0.5138014845300334,4.29800486102742
R1-Qwen student,distilled,4,0.09633204633204628,0.4714046585666866,4.273414701968679
R1-Qwen student,distilled,4,0.10424710424710404,0.4256126658833707,4.246855346212355
R1-Qwen student,distilled,4,0.11216216216216202,0.3774904343024626,4.218944451895428
R1-Qwen student,distilled,4,0.12007722007721999,0.32947899462833774,4.191097816884436
R1-Qwen student,distilled,4,0.12799227799227775,0.2844125523963315,4.164959280389872
R1-Qwen student,distilled,4,0.13590733590733572,0.24453857715262675,4.141832374748524
R1-Qwen student,distilled,4,0.1438223938223937,0.21098393451687206,4.122370682019786
R1-Qwen student,distilled,4,0.15173745173745168,0.18353285740811884,4.106449057296709
R1-Qwen student,distilled,4,0.15965250965250943,0.16091833244602635,4.093332632818695
R1-Qwen student,distilled,4,0.1675675675675674,0.1410821487414622,4.081827646270048
R1-Qwen student,distilled,4,0.1754826254826254,0.12285181326815969,4.071254051695533
R1-Qwen student,distilled,4,0.18339768339768314,0.10591753398824351,4.061432169713181
R1-Qwen student,distilled,4,0.19131274131274112,0.09066813370159525,4.052587517546925
R1-Qwen student,distilled,4,0.1992277992277991,0.07784205647445497,4.045148392755184
R1-Qwen student,distilled,4,0.20714285714285707,0.06756374334563386,4.0391869711404675
R1-Qwen student,distilled,4,0.21505791505791483,0.05955722403008792,4.034543189937451
R1-Qwen student,distilled,4,0.2229729729729728,0.05334075206994017,4.030937636200565
R1-Qwen student,distilled,4,0.23088803088803078,0.048517948633548046,4.028140410207458
R1-Qwen student,distilled,4,0.23880308880308854,0.04499160002079368,4.02609512801206
R1-Qwen student,distilled,4,0.2467181467181465,0.042731080619686064,4.024784026759418
R1-Qwen student,distilled,4,0.2546332046332045,0.041625696377541654,4.024142903898974
R1-Qwen student,distilled,4,0.26254826254826247,0.04136675210427597,4.02399271622048
R1-Qwen student,distilled,4,0.2704633204633202,0.041485962735472656,4.024061858386574
R1-Qwen student,distilled,4,0.2783783783783782,0.041516020736475,4.024079292027156
R1-Qwen student,distilled,4,0.2862934362934362,0.04121894893301693,4.02390699038115
R1-Qwen student,distilled,4,0.29420849420849393,0.04070235550133525,4.023607366190775
R1-Qwen student,distilled,4,0.3021235521235519,0.04027888461564984,4.023361753077077
R1-Qwen student,distilled,4,0.3100386100386099,0.04029127399697468,4.023368938918245
R1-Qwen student,distilled,4,0.31795366795366786,0.04093732025590303,4.023743645748424
R1-Qwen student,distilled,4,0.3258687258687256,0.042107644461568165,4.024422433787709
R1-Qwen student,distilled,4,0.3337837837837836,0.043436255916204376,4.025193028431398
R1-Qwen student,distilled,4,0.34169884169884157,0.04453625182321673,4.025831026057466
R1-Qwen student,distilled,4,0.3496138996138993,0.04511036752858557,4.0261640131665795
R1-Qwen student,distilled,4,0.3575289575289573,0.044994469127217204,4.026096792093786
R1-Qwen student,distilled,4,0.3654440154440153,0.04412298069751092,4.025591328804556
R1-Qwen student,distilled,4,0.37335907335907326,0.04254063556531112,4.024673568627881
R1-Qwen student,distilled,4,0.381274131274131,0.040275614823366626,4.023359856597553
R1-Qwen student,distilled,4,0.389189189189189,0.03738983106955855,4.021686102020344
R1-Qwen student,distilled,4,0.39710424710424697,0.03400478056410045,4.019722772727178
R1-Qwen student,distilled,4,0.40501930501930494,0.030312275897467923,4.017581120020531
R1-Qwen student,distilled,4,0.4129343629343627,0.02658056460910981,4.0154167274732835
R1-Qwen student,distilled,4,0.4208494208494207,0.0230314819917089,4.013358259555191
R1-Qwen student,distilled,4,0.42876447876447865,0.01982333857144393,4.011497536371437
R1-Qwen student,distilled,4,0.4366795366795364,0.01701873230854235,4.0098708647389545
R1-Qwen student,distilled,4,0.4445945945945944,0.014585837541391826,4.008459785774007
R1-Qwen student,distilled,4,0.45250965250965236,0.012372260721814786,4.007175911218653
R1-Qwen student,distilled,4,0.4604247104247101,0.010241792218386826,4.005940239486664
R1-Qwen student,distilled,4,0.4683397683397683,0.00812977032476468,4.004715266788364
R1-Qwen student,distilled,4,0.47625482625482607,0.006074627982857959,4.003523284230058
R1-Qwen student,distilled,4,0.4841698841698838,0.0042126244142502685,4.002443322160265
R1-Qwen student,distilled,4,0.492084942084942,0.002685204202205584,4.0015574184372795
R1-Qwen student,distilled,4,0.5,0.0015571786648127333,4.000903163625591
Human-ref control,non-distilled control,1,-1.55,0.00946401897513505,1.0054891310055782
Human-ref control,non-distilled control,1,-1.542084942084942,0.010611776908211171,1.0061548306067625
Human-ref control,non-distilled control,1,-1.5341698841698843,0.0118242052295126,1.0068580390331172
Human-ref control,non-distilled control,1,-1.5262548262548263,0.013092921570860568,1.0075938945110992
Human-ref control,non-distilled control,1,-1.5183397683397684,0.014428262753553783,1.0083683923970612
Human-ref control,non-distilled control,1,-1.5104247104247104,0.015826010582387525,1.0091790861377847
Human-ref control,non-distilled control,1,-1.5025096525096526,0.017295071281031228,1.010031141342998
Human-ref control,non-distilled control,1,-1.4945945945945946,0.018843444053252233,1.0109291975508863
Human-ref control,non-distilled control,1,-1.4866795366795367,0.02047439403666085,1.0118751485412634
Human-ref control,non-distilled control,1,-1.4787644787644787,0.022211429628287118,1.0128826291844066
Human-ref control,non-distilled control,1,-1.470849420849421,0.024051970224182546,1.013950142730026
Human-ref control,non-distilled control,1,-1.462934362934363,0.026025496699783678,1.0150947880858745
Human-ref control,non-distilled control,1,-1.455019305019305,0.02813609770311823,1.0163189366678085
Human-ref control,non-distilled control,1,-1.4471042471042472,0.0304027315183442,1.0176335842806397
Human-ref control,non-distilled control,1,-1.4391891891891893,0.03284677136250047,1.0190511273902503
Human-ref control,non-distilled control,1,-1.4312741312741313,0.035463961998152944,1.0205690979589288
Human-ref control,non-distilled control,1,-1.4233590733590735,0.03829417341766702,1.0222106205822468
Human-ref control,non-distilled control,1,-1.4154440154440155,0.04130992037486616,1.0239597538174223
Human-ref control,non-distilled control,1,-1.4075289575289576,0.044531406699386725,1.0258282158856442
Human-ref control,non-distilled control,1,-1.3996138996138996,0.04793309225148913,1.0278011935058637
Human-ref control,non-distilled control,1,-1.3916988416988418,0.05149277688532398,1.029865810593488
Human-ref control,non-distilled control,1,-1.3837837837837839,0.05517882371282918,1.032003717753441
Human-ref control,non-distilled control,1,-1.3758687258687259,0.058931702358713214,1.0341803873680537
Human-ref control,non-distilled control,1,-1.367953667953668,0.0626897986990953,1.0363600832454753
Human-ref control,non-distilled control,1,-1.3600386100386102,0.06637646770859605,1.0384983512709858
Human-ref control,non-distilled control,1,-1.3521235521235522,0.06989916545809768,1.0405415159656966
Human-ref control,non-distilled control,1,-1.3442084942084942,0.07316511457998674,1.0424357664563924
Human-ref control,non-distilled control,1,-1.3362934362934364,0.076096461155752,1.0441359474703362
Human-ref control,non-distilled control,1,-1.3283783783783785,0.07856412061102237,1.045567189954393
Human-ref control,non-distilled control,1,-1.3204633204633205,0.0805559108613997,1.0467224282996117
Human-ref control,non-distilled control,1,-1.3125482625482627,0.08193270930264371,1.0475209713955334
Human-ref control,non-distilled control,1,-1.3046332046332048,0.08273409386965946,1.0479857744444026
Human-ref control,non-distilled control,1,-1.2967181467181468,0.08291537473598515,1.0480909173468713
Human-ref control,non-distilled control,1,-1.2888030888030888,0.08250800449959367,1.0478546426097644
Human-ref control,non-distilled control,1,-1.2808880308880308,0.08159866984552515,1.0473272285104045
Human-ref control,non-distilled control,1,-1.272972972972973,0.08022924555802351,1.0465329624236537
Human-ref control,non-distilled control,1,-1.265057915057915,0.07857620253802111,1.0455741974720523
Human-ref control,non-distilled control,1,-1.2571428571428571,0.07675568306365763,1.0445182961769215
Human-ref control,non-distilled control,1,-1.2492277992277994,0.07495748245311724,1.043475339822808
Human-ref control,non-distilled control,1,-1.2413127413127414,0.07335821078631387,1.042547762256062
Human-ref control,non-distilled control,1,-1.2333976833976834,0.07217471990337591,1.041861337543958
Human-ref control,non-distilled control,1,-1.2254826254826257,0.07154633012531048,1.04149687147268
Human-ref control,non-distilled control,1,-1.2175675675675677,0.07177700388016396,1.0416306622504952
Human-ref control,non-distilled control,1,-1.2096525096525097,0.07290991668733002,1.0422877516786515
Human-ref control,non-distilled control,1,-1.201737451737452,0.07522210959983107,1.043628823567902
Human-ref control,non-distilled control,1,-1.193822393822394,0.0787738819770104,1.045688851546666
Human-ref control,non-distilled control,1,-1.185907335907336,0.08367231689681703,1.0485299438001539
Human-ref control,non-distilled control,1,-1.177992277992278,0.09006842559036538,1.052239686842412
Human-ref control,non-distilled control,1,-1.17007722007722,0.0978312844612045,1.0567421449874985
Human-ref control,non-distilled control,1,-1.1621621621621623,0.10720075426257127,1.0621764374722913
Human-ref control,non-distilled control,1,-1.1542471042471043,0.11789136980050521,1.068376994484293
Human-ref control,non-distilled control,1,-1.1463320463320463,0.1299633603761498,1.0753787490181668
Human-ref control,non-distilled control,1,-1.1384169884169886,0.14323189651982784,1.0830744999815
Human-ref control,non-distilled control,1,-1.1305019305019306,0.1575269715435854,1.0913656434952794
Human-ref control,non-distilled control,1,-1.1225868725868726,0.172726188510677,1.1001811893361926
Human-ref control,non-distilled control,1,-1.1146718146718149,0.1885297330916507,1.1093472451931574
Human-ref control,non-distilled control,1,-1.1067567567567569,0.2047873311201723,1.1187766520497
Human-ref control,non-distilled control,1,-1.098841698841699,0.22120865267137219,1.1283010185493958
Human-ref control,non-distilled control,1,-1.090926640926641,0.23758126497660143,1.1377971336864288
Human-ref control,non-distilled control,1,-1.083011583011583,0.25366686506220326,1.147126781736078
Human-ref control,non-distilled control,1,-1.0750965250965252,0.26929582733462665,1.1561915798540834
Human-ref control,non-distilled control,1,-1.0671814671814672,0.2842173173033875,1.1648460440359647
Human-ref control,non-distilled control,1,-1.0592664092664092,0.2983956646292752,1.1730694854849797
Human-ref control,non-distilled control,1,-1.0513513513513515,0.3116177460073376,1.1807382926842558
